Feature,Mean Absolute SHAP
categorical__in_custody_2015-01-12,0.0
categorical__in_custody_2015-01-13,0.0
categorical__in_custody_2015-01-14,0.0
categorical__in_custody_2015-01-15,0.0
categorical__in_custody_2015-01-29,0.0
categorical__in_custody_2015-01-17,0.0
categorical__in_custody_2015-01-18,0.0
categorical__in_custody_2015-01-19,0.0
categorical__in_custody_2015-01-20,0.0
categorical__in_custody_2015-01-21,0.0
categorical__in_custody_2015-01-22,0.0
categorical__in_custody_2015-01-23,0.0
categorical__in_custody_2015-01-26,0.0
categorical__in_custody_2015-01-27,0.0
categorical__in_custody_2015-01-28,0.0
categorical__in_custody_2015-01-16,0.0
categorical__in_custody_2015-03-19,0.0
categorical__in_custody_2015-03-20,0.0
categorical__in_custody_2015-03-22,0.0
categorical__in_custody_2015-03-23,0.0
categorical__in_custody_2015-03-24,0.0
categorical__in_custody_2015-03-25,0.0
categorical__in_custody_2015-03-26,0.0
categorical__in_custody_2015-03-27,0.0
categorical__in_custody_2015-03-28,0.0
categorical__in_custody_2015-02-23,0.0
categorical__in_custody_2015-03-30,0.0
categorical__in_custody_2015-03-31,0.0
categorical__in_custody_2015-04-01,0.0
categorical__in_custody_2015-04-02,0.0
categorical__in_custody_2015-04-03,0.0
categorical__in_custody_2015-04-05,0.0
categorical__in_custody_2015-04-06,0.0
categorical__in_custody_2015-04-07,0.0
categorical__in_custody_2015-04-08,0.0
categorical__in_custody_2015-04-09,0.0
categorical__in_custody_2015-03-29,0.0
categorical__in_custody_2015-02-24,0.0
categorical__in_custody_2015-02-25,0.0
categorical__in_custody_2015-02-26,0.0
categorical__in_custody_2015-02-27,0.0
categorical__in_custody_2015-02-28,0.0
categorical__in_custody_2015-03-01,0.0
categorical__in_custody_2015-03-02,0.0
categorical__in_custody_2015-03-03,0.0
categorical__in_custody_2015-03-04,0.0
categorical__in_custody_2015-03-05,0.0
categorical__in_custody_2015-03-18,0.0
categorical__in_custody_2015-03-07,0.0
categorical__in_custody_2015-03-08,0.0
categorical__in_custody_2015-03-09,0.0
categorical__in_custody_2015-03-10,0.0
categorical__in_custody_2015-03-11,0.0
categorical__in_custody_2015-03-12,0.0
categorical__in_custody_2015-03-13,0.0
categorical__in_custody_2015-03-14,0.0
categorical__in_custody_2015-03-15,0.0
categorical__in_custody_2015-03-17,0.0
categorical__in_custody_2015-03-06,0.0
categorical__in_custody_2014-10-29,0.0
categorical__in_custody_2014-10-30,0.0
categorical__in_custody_2014-10-31,0.0
categorical__in_custody_2014-11-01,0.0
categorical__in_custody_2014-11-02,0.0
categorical__in_custody_2014-11-03,0.0
categorical__in_custody_2014-11-04,0.0
categorical__in_custody_2014-11-05,0.0
categorical__in_custody_2014-11-06,0.0
categorical__in_custody_2015-01-05,0.0
categorical__in_custody_2014-11-08,0.0
categorical__in_custody_2014-11-09,0.0
categorical__in_custody_2014-11-10,0.0
categorical__in_custody_2014-11-12,0.0
categorical__in_custody_2014-11-13,0.0
categorical__in_custody_2014-11-14,0.0
categorical__in_custody_2014-11-15,0.0
categorical__in_custody_2014-11-16,0.0
categorical__in_custody_2014-11-17,0.0
categorical__in_custody_2014-11-18,0.0
categorical__in_custody_2014-11-07,0.0
categorical__in_custody_2014-10-05,0.0
categorical__in_custody_2014-10-06,0.0
categorical__in_custody_2014-10-07,0.0
categorical__in_custody_2014-10-08,0.0
categorical__in_custody_2014-10-10,0.0
categorical__in_custody_2014-10-11,0.0
categorical__in_custody_2014-10-13,0.0
categorical__in_custody_2014-10-14,0.0
categorical__in_custody_2014-10-15,0.0
categorical__in_custody_2014-10-16,0.0
categorical__in_custody_2014-10-28,0.0
categorical__in_custody_2014-10-18,0.0
categorical__in_custody_2014-10-19,0.0
categorical__in_custody_2014-10-20,0.0
categorical__in_custody_2014-10-21,0.0
categorical__in_custody_2014-10-22,0.0
categorical__in_custody_2014-10-23,0.0
categorical__in_custody_2014-10-24,0.0
categorical__in_custody_2014-10-25,0.0
categorical__in_custody_2014-10-26,0.0
categorical__in_custody_2014-10-27,0.0
categorical__in_custody_2014-10-17,0.0
categorical__in_custody_2014-12-15,0.0
categorical__in_custody_2014-12-16,0.0
categorical__in_custody_2014-12-17,0.0
categorical__in_custody_2014-12-18,0.0
categorical__in_custody_2014-12-19,0.0
categorical__in_custody_2014-12-21,0.0
categorical__in_custody_2014-12-22,0.0
categorical__in_custody_2014-12-23,0.0
categorical__in_custody_2014-12-24,0.0
categorical__in_custody_2014-11-19,0.0
categorical__in_custody_2014-12-26,0.0
categorical__in_custody_2014-12-27,0.0
categorical__in_custody_2014-12-28,0.0
categorical__in_custody_2014-12-29,0.0
categorical__in_custody_2014-12-30,0.0
categorical__in_custody_2014-12-31,0.0
categorical__in_custody_2015-01-01,0.0
categorical__in_custody_2015-01-02,0.0
categorical__in_custody_2015-01-03,0.0
categorical__in_custody_2015-01-04,0.0
categorical__in_custody_2014-12-25,0.0
categorical__in_custody_2014-11-20,0.0
categorical__in_custody_2014-11-21,0.0
categorical__in_custody_2014-11-22,0.0
categorical__in_custody_2014-11-23,0.0
categorical__in_custody_2014-11-24,0.0
categorical__in_custody_2014-11-25,0.0
categorical__in_custody_2014-11-26,0.0
categorical__in_custody_2014-11-29,0.0
categorical__in_custody_2014-12-01,0.0
categorical__in_custody_2014-12-02,0.0
categorical__in_custody_2014-12-14,0.0
categorical__in_custody_2014-12-04,0.0
categorical__in_custody_2014-12-05,0.0
categorical__in_custody_2014-12-06,0.0
categorical__in_custody_2014-12-07,0.0
categorical__in_custody_2014-12-08,0.0
categorical__in_custody_2014-12-09,0.0
categorical__in_custody_2014-12-10,0.0
categorical__in_custody_2014-12-11,0.0
categorical__in_custody_2014-12-12,0.0
categorical__in_custody_2014-12-13,0.0
categorical__in_custody_2014-12-03,0.0
categorical__in_custody_2013-08-09,0.0
categorical__in_custody_2013-08-10,0.0
categorical__in_custody_2013-08-11,0.0
categorical__in_custody_2013-08-12,0.0
categorical__in_custody_2013-08-13,0.0
categorical__in_custody_2013-08-14,0.0
categorical__in_custody_2013-08-15,0.0
categorical__in_custody_2013-08-16,0.0
categorical__in_custody_2013-08-17,0.0
categorical__in_custody_2014-04-03,0.0
categorical__in_custody_2013-08-19,0.0
categorical__in_custody_2013-08-20,0.0
categorical__in_custody_2013-08-21,0.0
categorical__in_custody_2013-08-22,0.0
categorical__in_custody_2013-08-23,0.0
categorical__in_custody_2013-08-24,0.0
categorical__in_custody_2013-08-25,0.0
categorical__in_custody_2013-08-26,0.0
categorical__in_custody_2013-08-27,0.0
categorical__in_custody_2013-08-28,0.0
categorical__in_custody_2013-08-18,0.0
categorical__in_custody_2013-07-18,0.0
categorical__in_custody_2013-07-19,0.0
categorical__in_custody_2013-07-20,0.0
categorical__in_custody_2013-07-21,0.0
categorical__in_custody_2013-07-22,0.0
categorical__in_custody_2013-07-23,0.0
categorical__in_custody_2013-07-24,0.0
categorical__in_custody_2013-07-25,0.0
categorical__in_custody_2013-07-26,0.0
categorical__in_custody_2013-07-27,0.0
categorical__in_custody_2013-08-08,0.0
categorical__in_custody_2013-07-29,0.0
categorical__in_custody_2013-07-30,0.0
categorical__in_custody_2013-07-31,0.0
categorical__in_custody_2013-08-01,0.0
categorical__in_custody_2013-08-02,0.0
categorical__in_custody_2013-08-03,0.0
categorical__in_custody_2013-08-04,0.0
categorical__in_custody_2013-08-05,0.0
categorical__in_custody_2013-08-06,0.0
categorical__in_custody_2013-08-07,0.0
categorical__in_custody_2013-07-28,0.0
categorical__in_custody_2013-09-21,0.0
categorical__in_custody_2013-09-22,0.0
categorical__in_custody_2013-09-23,0.0
categorical__in_custody_2013-09-24,0.0
categorical__in_custody_2013-09-25,0.0
categorical__in_custody_2013-09-26,0.0
categorical__in_custody_2013-09-27,0.0
categorical__in_custody_2013-09-28,0.0
categorical__in_custody_2013-09-30,0.0
categorical__in_custody_2013-08-29,0.0
categorical__in_custody_2013-10-02,0.0
categorical__in_custody_2013-10-03,0.0
categorical__in_custody_2013-10-04,0.0
categorical__in_custody_2013-10-05,0.0
categorical__in_custody_2013-10-06,0.0
categorical__in_custody_2013-10-07,0.0
categorical__in_custody_2013-10-08,0.0
categorical__in_custody_2013-10-09,0.0
categorical__in_custody_2013-10-10,0.0
categorical__in_custody_2013-10-11,0.0
categorical__in_custody_2013-10-01,0.0
categorical__in_custody_2013-08-30,0.0
categorical__in_custody_2013-08-31,0.0
categorical__in_custody_2013-09-01,0.0
categorical__in_custody_2013-09-02,0.0
categorical__in_custody_2013-09-03,0.0
categorical__in_custody_2013-09-04,0.0
categorical__in_custody_2013-09-05,0.0
categorical__in_custody_2013-09-06,0.0
categorical__in_custody_2013-09-07,0.0
categorical__in_custody_2013-09-08,0.0
categorical__in_custody_2013-09-20,0.0
categorical__in_custody_2013-09-10,0.0
categorical__in_custody_2013-09-11,0.0
categorical__in_custody_2013-09-12,0.0
categorical__in_custody_2013-09-13,0.0
categorical__in_custody_2013-09-14,0.0
categorical__in_custody_2013-09-15,0.0
categorical__in_custody_2013-09-16,0.0
categorical__in_custody_2013-09-17,0.0
categorical__in_custody_2013-09-18,0.0
categorical__in_custody_2013-09-19,0.0
categorical__in_custody_2013-09-09,0.0
categorical__in_custody_2013-05-08,0.0
categorical__in_custody_2013-05-09,0.0
categorical__in_custody_2013-05-10,0.0
categorical__in_custody_2013-05-11,0.0
categorical__in_custody_2013-05-12,0.0
categorical__in_custody_2013-05-13,0.0
categorical__in_custody_2013-05-14,0.0
categorical__in_custody_2013-05-15,0.0
categorical__in_custody_2013-05-16,0.0
categorical__in_custody_2013-07-17,0.0
categorical__in_custody_2013-05-18,0.0
categorical__in_custody_2013-05-19,0.0
categorical__in_custody_2013-05-20,0.0
categorical__in_custody_2013-05-21,0.0
categorical__in_custody_2013-05-22,0.0
categorical__in_custody_2013-05-23,0.0
categorical__in_custody_2013-05-24,0.0
categorical__in_custody_2013-05-25,0.0
categorical__in_custody_2013-05-26,0.0
categorical__in_custody_2013-05-27,0.0
categorical__in_custody_2013-05-17,0.0
categorical__in_custody_2013-04-16,0.0
categorical__in_custody_2013-04-17,0.0
categorical__in_custody_2013-04-18,0.0
categorical__in_custody_2013-04-19,0.0
categorical__in_custody_2013-04-20,0.0
categorical__in_custody_2013-04-21,0.0
categorical__in_custody_2013-04-22,0.0
categorical__in_custody_2013-04-23,0.0
categorical__in_custody_2013-04-24,0.0
categorical__in_custody_2013-04-25,0.0
categorical__in_custody_2013-05-07,0.0
categorical__in_custody_2013-04-27,0.0
categorical__in_custody_2013-04-28,0.0
categorical__in_custody_2013-04-29,0.0
categorical__in_custody_2013-04-30,0.0
categorical__in_custody_2013-05-01,0.0
categorical__in_custody_2013-05-02,0.0
categorical__in_custody_2013-05-03,0.0
categorical__in_custody_2013-05-04,0.0
categorical__in_custody_2013-05-05,0.0
categorical__in_custody_2013-05-06,0.0
categorical__in_custody_2013-04-26,0.0
categorical__in_custody_2013-06-25,0.0
categorical__in_custody_2013-06-26,0.0
categorical__in_custody_2013-06-27,0.0
categorical__in_custody_2013-06-29,0.0
categorical__in_custody_2013-06-30,0.0
categorical__in_custody_2013-07-01,0.0
categorical__in_custody_2013-07-03,0.0
categorical__in_custody_2013-07-04,0.0
categorical__in_custody_2013-07-05,0.0
categorical__in_custody_2013-05-28,0.0
categorical__in_custody_2013-07-07,0.0
categorical__in_custody_2013-07-08,0.0
categorical__in_custody_2013-07-09,0.0
categorical__in_custody_2013-07-10,0.0
categorical__in_custody_2013-07-11,0.0
categorical__in_custody_2013-07-12,0.0
categorical__in_custody_2013-07-13,0.0
categorical__in_custody_2013-07-14,0.0
categorical__in_custody_2013-07-15,0.0
categorical__in_custody_2013-07-16,0.0
categorical__in_custody_2013-07-06,0.0
categorical__in_custody_2013-05-29,0.0
categorical__in_custody_2013-05-30,0.0
categorical__in_custody_2013-06-01,0.0
categorical__in_custody_2013-06-03,0.0
categorical__in_custody_2013-06-04,0.0
categorical__in_custody_2013-06-05,0.0
categorical__in_custody_2013-06-06,0.0
categorical__in_custody_2013-06-07,0.0
categorical__in_custody_2013-06-10,0.0
categorical__in_custody_2013-06-11,0.0
categorical__in_custody_2013-06-24,0.0
categorical__in_custody_2013-06-13,0.0
categorical__in_custody_2013-06-14,0.0
categorical__in_custody_2013-06-16,0.0
categorical__in_custody_2013-06-17,0.0
categorical__in_custody_2013-06-18,0.0
categorical__in_custody_2013-06-19,0.0
categorical__in_custody_2013-06-20,0.0
categorical__in_custody_2013-06-21,0.0
categorical__in_custody_2013-06-22,0.0
categorical__in_custody_2013-06-23,0.0
categorical__in_custody_2013-06-12,0.0
categorical__in_custody_2014-01-30,0.0
categorical__in_custody_2014-01-31,0.0
categorical__in_custody_2014-02-01,0.0
categorical__in_custody_2014-02-02,0.0
categorical__in_custody_2014-02-03,0.0
categorical__in_custody_2014-02-04,0.0
categorical__in_custody_2014-02-05,0.0
categorical__in_custody_2014-02-06,0.0
categorical__in_custody_2014-02-07,0.0
categorical__in_custody_2013-10-12,0.0
categorical__in_custody_2014-02-09,0.0
categorical__in_custody_2014-02-10,0.0
categorical__in_custody_2014-02-11,0.0
categorical__in_custody_2014-02-12,0.0
categorical__in_custody_2014-02-13,0.0
categorical__in_custody_2014-02-14,0.0
categorical__in_custody_2014-02-15,0.0
categorical__in_custody_2014-02-16,0.0
categorical__in_custody_2014-02-17,0.0
categorical__in_custody_2014-02-18,0.0
categorical__in_custody_2014-02-08,0.0
categorical__in_custody_2014-01-08,0.0
categorical__in_custody_2014-01-09,0.0
categorical__in_custody_2014-01-10,0.0
categorical__in_custody_2014-01-11,0.0
categorical__in_custody_2014-01-12,0.0
categorical__in_custody_2014-01-13,0.0
categorical__in_custody_2014-01-14,0.0
categorical__in_custody_2014-01-15,0.0
categorical__in_custody_2014-01-16,0.0
categorical__in_custody_2014-01-17,0.0
categorical__in_custody_2014-01-29,0.0
categorical__in_custody_2014-01-19,0.0
categorical__in_custody_2014-01-20,0.0
categorical__in_custody_2014-01-21,0.0
categorical__in_custody_2014-01-22,0.0
categorical__in_custody_2014-01-23,0.0
categorical__in_custody_2014-01-24,0.0
categorical__in_custody_2014-01-25,0.0
categorical__in_custody_2014-01-26,0.0
categorical__in_custody_2014-01-27,0.0
categorical__in_custody_2014-01-28,0.0
categorical__in_custody_2014-01-18,0.0
categorical__in_custody_2014-03-14,0.0
categorical__in_custody_2014-03-15,0.0
categorical__in_custody_2014-03-16,0.0
categorical__in_custody_2014-03-17,0.0
categorical__in_custody_2014-03-18,0.0
categorical__in_custody_2014-03-19,0.0
categorical__in_custody_2014-03-20,0.0
categorical__in_custody_2014-03-21,0.0
categorical__in_custody_2014-03-22,0.0
categorical__in_custody_2014-02-19,0.0
categorical__in_custody_2014-03-24,0.0
categorical__in_custody_2014-03-25,0.0
categorical__in_custody_2014-03-26,0.0
categorical__in_custody_2014-03-27,0.0
categorical__in_custody_2014-03-28,0.0
categorical__in_custody_2014-03-29,0.0
categorical__in_custody_2014-03-30,0.0
categorical__in_custody_2014-03-31,0.0
categorical__in_custody_2014-04-01,0.0
categorical__in_custody_2014-04-02,0.0
categorical__in_custody_2014-03-23,0.0
categorical__in_custody_2014-02-20,0.0
categorical__in_custody_2014-02-21,0.0
categorical__in_custody_2014-02-22,0.0
categorical__in_custody_2014-02-23,0.0
categorical__in_custody_2014-02-24,0.0
categorical__in_custody_2014-02-25,0.0
categorical__in_custody_2014-02-26,0.0
categorical__in_custody_2014-02-27,0.0
categorical__in_custody_2014-02-28,0.0
categorical__in_custody_2014-03-01,0.0
categorical__in_custody_2014-03-13,0.0
categorical__in_custody_2014-03-03,0.0
categorical__in_custody_2014-03-04,0.0
categorical__in_custody_2014-03-05,0.0
categorical__in_custody_2014-03-06,0.0
categorical__in_custody_2014-03-07,0.0
categorical__in_custody_2014-03-08,0.0
categorical__in_custody_2014-03-09,0.0
categorical__in_custody_2014-03-10,0.0
categorical__in_custody_2014-03-11,0.0
categorical__in_custody_2014-03-12,0.0
categorical__in_custody_2014-03-02,0.0
categorical__in_custody_2013-11-04,0.0
categorical__in_custody_2013-11-05,0.0
categorical__in_custody_2013-11-06,0.0
categorical__in_custody_2013-11-07,0.0
categorical__in_custody_2013-11-08,0.0
categorical__in_custody_2013-11-09,0.0
categorical__in_custody_2013-11-10,0.0
categorical__in_custody_2013-11-11,0.0
categorical__in_custody_2013-11-12,0.0
categorical__in_custody_2014-01-07,0.0
categorical__in_custody_2013-11-14,0.0
categorical__in_custody_2013-11-15,0.0
categorical__in_custody_2013-11-16,0.0
categorical__in_custody_2013-11-17,0.0
categorical__in_custody_2013-11-18,0.0
categorical__in_custody_2013-11-19,0.0
categorical__in_custody_2013-11-20,0.0
categorical__in_custody_2013-11-21,0.0
categorical__in_custody_2013-11-22,0.0
categorical__in_custody_2013-11-23,0.0
categorical__in_custody_2013-11-13,0.0
categorical__in_custody_2013-10-13,0.0
categorical__in_custody_2013-10-14,0.0
categorical__in_custody_2013-10-15,0.0
categorical__in_custody_2013-10-16,0.0
categorical__in_custody_2013-10-17,0.0
categorical__in_custody_2013-10-18,0.0
categorical__in_custody_2013-10-19,0.0
categorical__in_custody_2013-10-20,0.0
categorical__in_custody_2013-10-21,0.0
categorical__in_custody_2013-10-22,0.0
categorical__in_custody_2013-11-03,0.0
categorical__in_custody_2013-10-24,0.0
categorical__in_custody_2013-10-25,0.0
categorical__in_custody_2013-10-26,0.0
categorical__in_custody_2013-10-27,0.0
categorical__in_custody_2013-10-28,0.0
categorical__in_custody_2013-10-29,0.0
categorical__in_custody_2013-10-30,0.0
categorical__in_custody_2013-10-31,0.0
categorical__in_custody_2013-11-01,0.0
categorical__in_custody_2013-11-02,0.0
categorical__in_custody_2013-10-23,0.0
categorical__in_custody_2013-12-17,0.0
categorical__in_custody_2013-12-18,0.0
categorical__in_custody_2013-12-19,0.0
categorical__in_custody_2013-12-20,0.0
categorical__in_custody_2013-12-21,0.0
categorical__in_custody_2013-12-22,0.0
categorical__in_custody_2013-12-23,0.0
categorical__in_custody_2013-12-24,0.0
categorical__in_custody_2013-12-25,0.0
categorical__in_custody_2013-12-26,0.0
categorical__in_custody_2013-11-24,0.0
categorical__in_custody_2013-12-28,0.0
categorical__in_custody_2013-12-29,0.0
categorical__in_custody_2013-12-30,0.0
categorical__in_custody_2013-12-31,0.0
categorical__in_custody_2014-01-01,0.0
categorical__in_custody_2014-01-02,0.0
categorical__in_custody_2014-01-03,0.0
categorical__in_custody_2014-01-04,0.0
categorical__in_custody_2014-01-05,0.0
categorical__in_custody_2014-01-06,0.0
categorical__in_custody_2013-12-27,0.0
categorical__in_custody_2013-11-25,0.0
categorical__in_custody_2013-11-26,0.0
categorical__in_custody_2013-11-27,0.0
categorical__in_custody_2013-11-28,0.0
categorical__in_custody_2013-11-29,0.0
categorical__in_custody_2013-11-30,0.0
categorical__in_custody_2013-12-01,0.0
categorical__in_custody_2013-12-02,0.0
categorical__in_custody_2013-12-03,0.0
categorical__in_custody_2013-12-04,0.0
categorical__in_custody_2013-12-16,0.0
categorical__in_custody_2013-12-06,0.0
categorical__in_custody_2013-12-07,0.0
categorical__in_custody_2013-12-08,0.0
categorical__in_custody_2013-12-09,0.0
categorical__in_custody_2013-12-10,0.0
categorical__in_custody_2013-12-11,0.0
categorical__in_custody_2013-12-12,0.0
categorical__in_custody_2013-12-13,0.0
categorical__in_custody_2013-12-14,0.0
categorical__in_custody_2013-12-15,0.0
categorical__in_custody_2013-12-05,0.0
categorical__c_case_number_13005383CF10A,0.0
categorical__c_case_number_13005388CF10A,0.0
categorical__c_case_number_13005392CF10A,0.0
categorical__c_case_number_13005402CF10A,0.0
categorical__c_case_number_13005424MM10A,0.0
categorical__c_case_number_13005428MM10A,0.0
categorical__c_case_number_13005430CF10A,0.0
categorical__c_case_number_13005432CF10A,0.0
categorical__c_case_number_13005436MM10A,0.0
categorical__c_case_number_14015120CF10A,0.0
categorical__c_case_number_13005446CF10A,0.0
categorical__c_case_number_13005448CF10A,0.0
categorical__c_case_number_13005453CF10A,0.0
categorical__c_case_number_13005458MM10A,0.0
categorical__c_case_number_13005461CF10A,0.0
categorical__c_case_number_13005462CF10A,0.0
categorical__c_case_number_13005467CF10A,0.0
categorical__c_case_number_13005470CF10A,0.0
categorical__c_case_number_13005477MM10A,0.0
categorical__c_case_number_13005483CF10A,0.0
categorical__c_case_number_13005445CF10A,0.0
categorical__c_case_number_13005331MM10A,0.0
categorical__c_case_number_13005333CF10A,0.0
categorical__c_case_number_13005334CF10A,0.0
categorical__c_case_number_13005335MM10A,0.0
categorical__c_case_number_13005336MM10A,0.0
categorical__c_case_number_13005337CF10A,0.0
categorical__c_case_number_13005339CF10A,0.0
categorical__c_case_number_13005340MM10A,0.0
categorical__c_case_number_13005341CF10A,0.0
categorical__c_case_number_13005342MM10A,0.0
categorical__c_case_number_13005381CF10A,0.0
categorical__c_case_number_13005347CF10A,0.0
categorical__c_case_number_13005348CF10A,0.0
categorical__c_case_number_13005350CF10A,0.0
categorical__c_case_number_13005352CF10A,0.0
categorical__c_case_number_13005359CF10A,0.0
categorical__c_case_number_13005361CF10A,0.0
categorical__c_case_number_13005373CF10A,0.0
categorical__c_case_number_13005376CF10A,0.0
categorical__c_case_number_13005377CF10A,0.0
categorical__c_case_number_13005379CF10A,0.0
categorical__c_case_number_13005345CF10A,0.0
categorical__c_case_number_13005584CF10A,0.0
categorical__c_case_number_13005599CF10A,0.0
categorical__c_case_number_13005608CF10A,0.0
categorical__c_case_number_13005610CF10A,0.0
categorical__c_case_number_13005613CF10A,0.0
categorical__c_case_number_13005624CF10A,0.0
categorical__c_case_number_13005625CF10A,0.0
categorical__c_case_number_13005629CF10A,0.0
categorical__c_case_number_13005630CF10A,0.0
categorical__c_case_number_13005489MM10A,0.0
categorical__c_case_number_13005634CF10A,0.0
categorical__c_case_number_13005639CF10A,0.0
categorical__c_case_number_13005640CF10A,0.0
categorical__c_case_number_13005641CF10A,0.0
categorical__c_case_number_13005646CF10A,0.0
categorical__c_case_number_13005648CF10A,0.0
categorical__c_case_number_13005648MM10A,0.0
categorical__c_case_number_13005653CF10A,0.0
categorical__c_case_number_13005656CF10A,0.0
categorical__c_case_number_13005657MM10A,0.0
categorical__c_case_number_13005632CF10A,0.0
categorical__c_case_number_13005492CF10A,0.0
categorical__c_case_number_13005508CF10A,0.0
categorical__c_case_number_13005512CF10A,0.0
categorical__c_case_number_13005515CF10A,0.0
categorical__c_case_number_13005517CF10A,0.0
categorical__c_case_number_13005521CF10A,0.0
categorical__c_case_number_13005522CF10A,0.0
categorical__c_case_number_13005529CF10A,0.0
categorical__c_case_number_13005532CF10A,0.0
categorical__c_case_number_13005535CF10A,0.0
categorical__c_case_number_13005582CF10A,0.0
categorical__c_case_number_13005544CF10A,0.0
categorical__c_case_number_13005554CF10A,0.0
categorical__c_case_number_13005555CF10A,0.0
categorical__c_case_number_13005557CF10A,0.0
categorical__c_case_number_13005558CF10A,0.0
categorical__c_case_number_13005565CF10A,0.0
categorical__c_case_number_13005567CF10A,0.0
categorical__c_case_number_13005572CF10A,0.0
categorical__c_case_number_13005573CF10A,0.0
categorical__c_case_number_13005576MM10A,0.0
categorical__c_case_number_13005536CF10A,0.0
categorical__c_case_number_13004984CF10A,0.0
categorical__c_case_number_13004985MM10A,0.0
categorical__c_case_number_13004994CF10A,0.0
categorical__c_case_number_13004999CF10A,0.0
categorical__c_case_number_13005000CF10A,0.0
categorical__c_case_number_13005001CF10A,0.0
categorical__c_case_number_13005008CF10A,0.0
categorical__c_case_number_13005012CF10A,0.0
categorical__c_case_number_13005014CF10A,0.0
categorical__c_case_number_13005330CF10A,0.0
categorical__c_case_number_13005023CF10A,0.0
categorical__c_case_number_13005024CF10A,0.0
categorical__c_case_number_13005036CF10A,0.0
categorical__c_case_number_13005037CF10A,0.0
categorical__c_case_number_13005048CF10A,0.0
categorical__c_case_number_13005050CF10A,0.0
categorical__c_case_number_13005057CF10A,0.0
categorical__c_case_number_13005064CF10A,0.0
categorical__c_case_number_13005068CF10A,0.0
categorical__c_case_number_13005071MM10A,0.0
categorical__c_case_number_13005021CF10A,0.0
categorical__c_case_number_13004902CF10A,0.0
categorical__c_case_number_13004903CF10A,0.0
categorical__c_case_number_13004904CF10A,0.0
categorical__c_case_number_13004907CF10A,0.0
categorical__c_case_number_13004908CF10A,0.0
categorical__c_case_number_13004912CF10A,0.0
categorical__c_case_number_13004915CF10A,0.0
categorical__c_case_number_13004924MM10A,0.0
categorical__c_case_number_13004927CF10A,0.0
categorical__c_case_number_13004929CF10A,0.0
categorical__c_case_number_13004983CF10A,0.0
categorical__c_case_number_13004934MM10A,0.0
categorical__c_case_number_13004937MM10A,0.0
categorical__c_case_number_13004946MM10A,0.0
categorical__c_case_number_13004955CF10A,0.0
categorical__c_case_number_13004960CF10A,0.0
categorical__c_case_number_13004962CF10A,0.0
categorical__c_case_number_13004966CF10A,0.0
categorical__c_case_number_13004967CF10A,0.0
categorical__c_case_number_13004969CF10A,0.0
categorical__c_case_number_13004982CF10A,0.0
categorical__c_case_number_13004932CF10A,0.0
categorical__c_case_number_13005218MM10A,0.0
categorical__c_case_number_13005225MM10A,0.0
categorical__c_case_number_13005227MM10A,0.0
categorical__c_case_number_13005234MM10A,0.0
categorical__c_case_number_13005235CF10A,0.0
categorical__c_case_number_13005238CF10A,0.0
categorical__c_case_number_13005239CF10A,0.0
categorical__c_case_number_13005239MM10A,0.0
categorical__c_case_number_13005240CF10A,0.0
categorical__c_case_number_13005241CF10A,0.0
categorical__c_case_number_13005072CF10A,0.0
categorical__c_case_number_13005255CF10A,0.0
categorical__c_case_number_13005256CF10A,0.0
categorical__c_case_number_13005289MM10A,0.0
categorical__c_case_number_13005290CF10A,0.0
categorical__c_case_number_13005291CF10A,0.0
categorical__c_case_number_13005303CF10A,0.0
categorical__c_case_number_13005307CF10A,0.0
categorical__c_case_number_13005313CF10A,0.0
categorical__c_case_number_13005316CF10A,0.0
categorical__c_case_number_13005322CF10A,0.0
categorical__c_case_number_13005246CF10A,0.0
categorical__c_case_number_13005080CF10A,0.0
categorical__c_case_number_13005088MM10A,0.0
categorical__c_case_number_13005094CF10A,0.0
categorical__c_case_number_13005098CF10A,0.0
categorical__c_case_number_13005100CF10A,0.0
categorical__c_case_number_13005106CF10A,0.0
categorical__c_case_number_13005110CF10A,0.0
categorical__c_case_number_13005132CF10A,0.0
categorical__c_case_number_13005134CF10A,0.0
categorical__c_case_number_13005144CF10A,0.0
categorical__c_case_number_13005196CF10A,0.0
categorical__c_case_number_13005168CF10A,0.0
categorical__c_case_number_13005170MM10A,0.0
categorical__c_case_number_13005174CF10A,0.0
categorical__c_case_number_13005176CF10A,0.0
categorical__c_case_number_13005181MM10A,0.0
categorical__c_case_number_13005186MM10A,0.0
categorical__c_case_number_13005188MM10A,0.0
categorical__c_case_number_13005190CF10A,0.0
categorical__c_case_number_13005191CF10A,0.0
categorical__c_case_number_13005195CF10A,0.0
categorical__c_case_number_13005160MM10A,0.0
categorical__c_case_number_13006097CF10A,0.0
categorical__c_case_number_13006099CF10A,0.0
categorical__c_case_number_13006108CF10A,0.0
categorical__c_case_number_13006109CF10A,0.0
categorical__c_case_number_13006110CF10A,0.0
categorical__c_case_number_13006119CF10A,0.0
categorical__c_case_number_13006123CF10A,0.0
categorical__c_case_number_13006125CF10A,0.0
categorical__c_case_number_13006130CF10A,0.0
categorical__c_case_number_13005659MM10A,0.0
categorical__c_case_number_13006131CF10A,0.0
categorical__c_case_number_13006131MM10A,0.0
categorical__c_case_number_13006133MM10A,0.0
categorical__c_case_number_13006135CF10A,0.0
categorical__c_case_number_13006137CF10A,0.0
categorical__c_case_number_13006142TC10A,0.0
categorical__c_case_number_13006149CF10A,0.0
